id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1406213221409714181,1406205728122044417,2021-06-19 21:32:12 AEST,2021-06-19,21:32:12,+1000,3117562659,whathandle1,Karrott,,@WBG1955 @PaulMeekPerth Well I’m very confused as I’ve seen cases with people that are vaccinated and then I presume with “vaccinated” #ScottyFromPhotoOps finishing his pub crawl but into 2 wk quarantine there’s risk there of transmission?   I’m not anti vax but s/o explain what exactly does it assure?,en,[],[],[],0,0,0,['scottyfromphotoops'],[],https://twitter.com/whathandle1/status/1406213221409714181,False,,0,,,,,,,,"[{'screen_name': 'WBG1955', 'name': 'Wendy Grant', 'id': '828605443400282113'}, {'screen_name': 'PaulMeekPerth', 'name': 'Paul Meek', 'id': '1208160128060379136'}]",,,,
1398487289395695623,1398471530024030212,2021-05-29 13:52:07 AEST,2021-05-29,13:52:07,+1000,2309826373,djmarley6,David Marley,,@SuDharmapala @wendycollins62 When you call masks for children child abuse you've hit the crazy conspiracy area. After unfollowing her my percentage of loony anti vax tweets dropped precipitously. Now she's going gung ho on firearms I believe.,en,[],[],[],0,0,1,[],[],https://twitter.com/djmarley6/status/1398487289395695623,False,,0,,,,,,,,"[{'screen_name': 'SuDharmapala', 'name': 'Su Dharmapala', 'id': '446764989'}, {'screen_name': 'wendycollins62', 'name': 'Wendy Collins 🕯 Antifascist ... isnt everyone ?', 'id': '855996928374341633'}]",,,,
