id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399144507975749634,1399118807931654146,2021-05-31 09:23:40 AEST,2021-05-31,09:23:40,+1000,1648923450,sampson305rw,1richard w sampson Telegram Richard Sampson.,,@Clydecampbell33 Would like to believe that! Am anti vAX.,en,[],[],[],0,0,0,[],[],https://twitter.com/sampson305rw/status/1399144507975749634,False,,0,,,,,,,,"[{'screen_name': 'Clydecampbell33', 'name': 'Clyde Campbell', 'id': '999528851687460864'}]",,,,
1383609289651081217,1383281273964175363,2021-04-18 12:32:15 AEST,2021-04-18,12:32:15,+1000,404508332,potcalling,Robbie Johnson,,"@julestw9 @drobwlldiad You have missed point, comment directed at ? over longevity of cover ... ?boosters required? Variant strains efficacy. Aside from which a blanket assertion re long term damage is fascinating. Don’t mistake this any anti vax business, purely broad questions. Very pro vaccination",en,[],[],[],0,0,1,[],[],https://twitter.com/potcalling/status/1383609289651081217,False,,0,,,,,,,,"[{'screen_name': 'julestw9', 'name': 'Julian Skinner', 'id': '180773745'}, {'screen_name': 'drobwlldiad', 'name': '💧Emily 🇦🇺🇬🇧🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f 🔥💚😷🎀🐀', 'id': '2266925107'}]",,,,
1370208276508332032,1370176686101204996,2021-03-12 14:01:25 AEDT,2021-03-12,14:01:25,+1000,404508332,potcalling,Robbie Johnson,,"@SParnis @MSMWatchdog2013 Couple of factors (at least) impacting, the anti vax conspiracy lot &amp; others who having been spun lies &amp; bullshit from likes of Morrison &amp; Brendan Murphy amongst others &amp; have become extremely sceptical. Genuine expert voices are being drowned by these fools",en,[],[],[],0,0,5,[],[],https://twitter.com/potcalling/status/1370208276508332032,False,,0,,,,,,,,"[{'screen_name': 'SParnis', 'name': 'Stephen Parnis', 'id': '961299362'}, {'screen_name': 'MSMWatchdog2013', 'name': 'NOT a Canberra Bubbler 🌲🌏🌲', 'id': '1315921093'}]",,,,
1363599342003621888,1359603811904589824,2021-02-22 08:19:52 AEDT,2021-02-22,08:19:52,+1000,1648923450,sampson305rw,1richard w sampson Telegram Richard Sampson.,,"@Claudoc3 @Anstarr1977 @marcelopanzetti @Silvio_Did @tonylive1978 @FredPante05 @Frioacero @OrnellaOrni1 @shady123769597 @ACN23310962 @Lilly18702834 @rosariob12 @stefano2201 @davideroad @Pier08854040 @Foxbat71DAnna @Adrianchard72 @ilpatriota75 Anti covid vax is strong in Australia, Claudio. Some State Premiers went too hard too early on lockdowns. People are seeing the wood for the trees! Just wait for recipients to suffer side effects Folks will be mad as .....",en,[],[],[],0,0,3,[],[],https://twitter.com/sampson305rw/status/1363599342003621888,False,,0,,,,,,,,"[{'screen_name': 'Claudoc3', 'name': 'Claudoc 🇮🇹🇺🇸🇬🇧🇦🇺🇧🇷🇬🇷', 'id': '1076779266619121665'}, {'screen_name': 'Anstarr1977', 'name': '⭐️⭐️⭐️', 'id': '1361322312482648066'}, {'screen_name': 'marcelopanzetti', 'name': 'Marcelo Panzetti', 'id': '1448777156'}, {'screen_name': 'Silvio_Did', 'name': 'Silvio Ferrari 🇮🇹 ✈', 'id': '3226537523'}, {'screen_name': 'tonylive1978', 'name': 'Antonio Viva', 'id': '398283539'}, {'screen_name': 'FredPante05', 'name': 'Federico', 'id': '1133396101552377857'}, {'screen_name': 'Frioacero', 'name': 'Frioacero', 'id': '1937708048'}, {'screen_name': 'OrnellaOrni1', 'name': 'Ornella Orni', 'id': '769451604483375104'}, {'screen_name': 'shady123769597', 'name': 'Just Mike', 'id': '1054472858221580289'}, {'screen_name': 'ACN23310962', 'name': 'ACN⭐️⭐️⭐️', 'id': '1358420323658588165'}, {'screen_name': 'Lilly18702834', 'name': 'Lilly💚💚💚', 'id': '1344230013047087109'}, {'screen_name': 'rosariob12', 'name': 'rosario buonomo', 'id': '2575135961'}, {'screen_name': 'stefano2201', 'name': 'Maverick®️', 'id': '1350194333446774785'}, {'screen_name': 'davideroad', 'name': 'Davide', 'id': '816269571418161152'}, {'screen_name': 'Pier08854040', 'name': 'Pier', 'id': '985605289771700224'}, {'screen_name': 'Foxbat71DAnna', 'name': 'Francesco', 'id': '1452194802'}, {'screen_name': 'Adrianchard72', 'name': 'Adrian Chard', 'id': '829388038769872898'}, {'screen_name': 'ilpatriota75', 'name': 'Patriota 🇮🇹 ❤️ #NOWAY', 'id': '527624443'}]",,,,
1353833518426517504,1353833518426517504,2021-01-26 09:33:58 AEDT,2021-01-26,09:33:58,+1000,1648923450,sampson305rw,1richard w sampson Telegram Richard Sampson.,,"Next stage is covid 21. More world wide fear. More conditioning towards NWO Earth rule. With DJT removal, the plan process. ALL governments complicit. Look at the way poltze attack anti vax demonstrations, peaceful or otherwise!",en,[],[],[],0,0,0,[],[],https://twitter.com/sampson305rw/status/1353833518426517504,False,https://twitter.com/BernieSpofforth/status/1353682565941637123,0,,,,,,,,[],,,,
